contour_id,song_id,phrase_num,phrase_length,phrase_duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
liber-communions-rand-00060,00136,2,11,11.0,67,67,67,67,67,67,67,67,67,71,71,71,71,71,71,71,71,71,72,72,72,72,72,69,69,69,69,71,71,71,71,71,72,72,72,72,72,72,72,72,72,67,67,67,67,72,72,72,72,72
liber-communions-rand-00061,00136,3,16,16.0,72,72,72,72,72,72,72,69,69,69,72,72,72,72,72,72,74,74,74,71,71,71,74,74,74,74,74,74,72,72,72,74,74,74,72,72,72,71,71,71,72,72,72,69,69,69,71,71,71,71
liber-communions-rand-00062,00139,0,10,10.0,71,71,71,71,71,72,72,72,72,72,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69
liber-communions-rand-00063,00139,1,12,12.0,74,74,74,74,74,72,72,72,72,76,76,76,76,74,74,74,74,74,74,74,74,72,72,72,72,69,69,69,69,72,72,72,72,74,74,74,74,72,72,72,72,72,72,72,72,71,71,71,71,71
liber-communions-rand-00064,00139,2,11,11.0,67,67,67,67,67,69,69,69,69,71,71,71,71,71,69,69,69,69,67,67,67,67,67,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,67,67,67,74,74,74,74,74
liber-communions-rand-00065,00139,3,18,18.0,74,74,74,74,74,74,74,74,74,76,76,74,74,74,72,72,72,71,71,71,69,69,72,72,72,72,72,72,74,74,76,76,76,77,77,77,76,76,76,74,74,76,76,76,74,74,74,72,72,72
liber-communions-rand-00066,00139,4,14,14.0,76,76,76,76,74,74,74,76,76,76,76,72,72,72,69,69,69,69,71,71,71,67,67,67,67,69,69,69,72,72,72,72,72,72,72,71,71,71,71,72,72,72,74,74,74,74,72,72,72,72
liber-communions-rand-00067,00139,5,16,16.0,69,69,69,69,69,69,69,65,65,65,69,69,69,72,72,72,72,72,72,72,72,72,67,67,67,67,67,67,71,71,71,71,71,71,69,69,69,72,72,72,71,71,71,67,67,67,69,69,69,69
liber-communions-rand-00068,00140,0,19,19.0,65,65,65,65,65,65,60,60,62,62,62,65,65,65,65,65,67,67,67,65,65,65,65,65,64,64,65,65,65,60,60,62,62,62,65,65,65,65,65,65,65,65,64,64,62,62,62,64,64,64
liber-communions-rand-00069,00140,1,14,14.0,62,62,62,62,60,60,60,62,62,62,62,65,65,65,65,65,65,65,65,65,65,64,64,64,64,62,62,62,64,64,64,64,62,62,62,60,60,60,60,62,62,62,65,65,65,65,64,64,64,64
liber-communions-rand-00070,00140,2,23,23.0,62,62,62,64,64,62,62,62,62,62,62,64,64,65,65,67,67,67,69,69,69,69,67,67,69,69,64,64,64,64,65,65,67,67,67,65,65,64,64,62,62,60,60,64,64,65,65,67,67,67
liber-communions-rand-00071,00140,3,11,11.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,65,65,65,65,65,65,65,65,65,64,64,64,64,62,62,62,62,62,62,62,62,62,64,64,64,64,64
liber-communions-rand-00072,00140,4,16,16.0,65,65,65,65,60,60,60,62,62,62,65,65,65,65,65,65,62,62,62,64,64,64,65,65,65,65,65,65,67,67,67,64,64,64,65,65,65,64,64,64,62,62,62,64,64,64,62,62,62,62
liber-communions-rand-00073,00140,5,11,11.0,60,60,60,60,60,62,62,62,62,64,64,64,64,64,62,62,62,62,60,60,60,60,60,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,62,62,62,62,62
liber-communions-rand-00074,00162,0,15,15.0,76,76,76,76,79,79,79,77,77,77,76,76,76,76,79,79,79,77,77,77,76,76,76,74,74,74,74,76,76,76,77,77,77,76,76,76,74,74,74,74,74,74,74,71,71,71,74,74,74,74
liber-communions-rand-00075,00162,1,15,15.0,74,74,74,74,76,76,76,74,74,74,72,72,72,72,74,74,74,72,72,72,71,71,71,72,72,72,72,69,69,69,71,71,71,67,67,67,67,67,67,67,67,67,67,67,67,67,74,74,74,74
liber-communions-rand-00076,00162,2,12,12.0,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,76,76,76,77,77,77,77,74,74,74,74,74,74,74,74,74,74,74,74,76,76,76,76,77,77,77,77,77
liber-communions-rand-00077,00162,3,14,14.0,76,76,76,76,77,77,77,76,76,76,76,74,74,74,72,72,72,72,74,74,74,76,76,76,76,74,74,74,74,74,74,74,74,74,74,76,76,76,76,77,77,77,79,79,79,79,79,79,79,79
liber-communions-rand-00078,00162,4,12,12.0,76,76,76,76,76,79,79,79,79,77,77,77,77,76,76,76,76,74,74,74,74,76,76,76,76,77,77,77,77,76,76,76,76,74,74,74,74,74,74,74,74,76,76,76,76,74,74,74,74,74
liber-communions-rand-00079,00162,5,18,18.0,74,74,74,74,74,74,76,76,76,77,77,76,76,76,72,72,72,76,76,76,76,76,77,77,77,76,76,76,74,74,74,74,74,71,71,71,72,72,72,74,74,72,72,72,71,71,71,69,69,69
liber-communions-rand-00080,00162,6,14,14.0,72,72,72,72,71,71,71,69,69,69,69,71,71,71,67,67,67,67,69,69,69,67,67,67,67,67,67,67,71,71,71,71,71,71,71,72,72,72,72,69,69,69,71,71,71,71,72,72,72,72
liber-communions-rand-00081,00162,7,12,12.0,72,72,72,72,72,67,67,67,67,72,72,72,72,69,69,69,69,72,72,72,72,74,74,74,74,71,71,71,71,71,71,71,71,72,72,72,72,74,74,74,74,74,74,74,74,72,72,72,72,72
liber-communions-rand-00082,00162,8,13,13.0,74,74,74,74,72,72,72,72,71,71,71,71,72,72,72,72,69,69,69,71,71,71,71,72,72,72,72,74,74,74,74,71,71,71,67,67,67,67,69,69,69,69,67,67,67,67,67,67,67,67
liber-communions-rand-00083,00162,9,9,9.0,69,69,69,69,69,69,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,72,72,72,72,72,71,71,71,71,71,71,74,74,74,74,74,72,72,72,72,72,72
liber-communions-rand-00084,00164,0,8,8.0,67,67,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,69,69,69,69,69,69,70,70,70,70,70,70,69,69,69,69,69,69,69
liber-communions-rand-00085,00164,1,16,16.0,67,67,67,67,67,67,67,64,64,64,67,67,67,69,69,69,67,67,67,67,67,67,67,67,67,69,69,69,67,67,67,69,69,69,67,67,67,65,65,65,64,64,64,67,67,67,69,69,69,69
liber-communions-rand-00086,00164,2,13,13.0,65,65,65,65,64,64,64,64,62,62,62,62,62,62,62,62,64,64,64,65,65,65,65,64,64,64,64,62,62,62,62,64,64,64,64,64,64,64,62,62,62,62,65,65,65,65,67,67,67,67
liber-communions-rand-00087,00164,3,18,18.0,69,69,69,69,69,69,65,65,65,69,69,70,70,70,67,67,67,69,69,69,67,67,65,65,65,67,67,67,67,67,65,65,65,62,62,62,65,65,65,62,62,60,60,60,65,65,65,69,69,69
liber-communions-rand-00088,00164,4,11,11.0,67,67,67,67,67,69,69,69,69,67,67,67,67,67,65,65,65,65,62,62,62,62,62,65,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,65,62,62,62,62,60,60,60,60,60
liber-communions-rand-00089,00164,5,6,6.0,64,64,64,64,64,64,64,64,64,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,60,60,60,60,60,60,60,60,60
liber-communions-rand-00090,00186,0,11,11.0,62,62,62,62,62,62,62,62,62,64,64,64,64,64,65,65,65,65,64,64,64,64,64,65,65,65,65,64,64,64,64,64,62,62,62,62,65,65,65,65,65,65,65,65,65,67,67,67,67,67
liber-communions-rand-00091,00186,1,10,10.0,69,69,69,69,69,70,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,65,65,65,65,65,65,65,65,65,65
liber-communions-rand-00092,00186,2,11,11.0,64,64,64,64,64,60,60,60,60,62,62,62,62,62,64,64,64,64,62,62,62,62,62,62,62,62,62,67,67,67,67,67,65,65,65,65,65,65,65,65,65,64,64,64,64,60,60,60,60,60
liber-communions-rand-00093,00186,3,15,15.0,62,62,62,62,64,64,64,65,65,65,64,64,64,64,62,62,62,64,64,64,64,64,64,62,62,62,62,57,57,57,60,60,60,62,62,62,62,62,62,62,60,60,60,62,62,62,62,62,62,62
liber-communions-rand-00094,00186,4,12,12.0,65,65,65,65,65,65,65,65,65,65,65,65,65,62,62,62,62,60,60,60,60,59,59,59,59,60,60,60,60,64,64,64,64,60,60,60,60,62,62,62,62,62,62,62,62,62,62,62,62,62
liber-communions-rand-00095,00190,0,14,14.0,67,67,67,67,65,65,65,69,69,69,69,72,72,72,72,72,72,72,74,74,74,71,71,71,71,72,72,72,69,69,69,69,69,69,69,67,67,67,67,69,69,69,72,72,72,72,71,71,71,71
liber-communions-rand-00096,00190,1,15,15.0,69,69,69,69,69,69,69,74,74,74,72,72,72,72,71,71,71,74,74,74,72,72,72,71,71,71,71,69,69,69,69,69,69,72,72,72,72,72,72,72,69,69,69,71,71,71,72,72,72,72
liber-communions-rand-00097,00190,2,13,13.0,71,71,71,71,69,69,69,69,67,67,67,67,69,69,69,69,71,71,71,69,69,69,69,67,67,67,67,69,69,69,69,69,69,69,67,67,67,67,71,71,71,71,74,74,74,74,74,74,74,74
liber-communions-rand-00098,00190,3,14,14.0,76,76,76,76,74,74,74,74,74,74,74,72,72,72,71,71,71,71,72,72,72,69,69,69,69,72,72,72,71,71,71,71,72,72,72,69,69,69,69,71,71,71,72,72,72,72,71,71,71,71
liber-communions-rand-00099,00201,0,14,14.0,60,60,60,60,65,65,65,69,69,69,69,67,67,67,67,67,67,67,65,65,65,67,67,67,67,69,69,69,65,65,65,65,62,62,62,65,65,65,65,64,64,64,65,65,65,65,62,62,62,62
liber-communions-rand-00100,00201,1,19,19.0,62,62,62,60,60,60,65,65,67,67,67,69,69,69,69,69,72,72,72,69,69,71,71,71,72,72,67,67,67,65,65,67,67,67,65,65,65,62,62,65,65,65,64,64,65,65,65,67,67,67
liber-communions-rand-00101,00218,0,16,16.0,74,74,74,74,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,79,79,79,77,77,77,77,77,77,74,74,74,76,76,76,74,74,74,72,72,72,72,72,72,72,72,72,76,76,76,76
liber-communions-rand-00102,00218,1,17,17.0,74,74,74,76,76,76,74,74,74,72,72,72,72,72,72,76,76,76,74,74,74,76,76,76,74,74,74,74,74,71,71,71,72,72,72,71,71,71,71,71,71,72,72,72,74,74,74,76,76,76
liber-communions-rand-00103,00218,2,11,11.0,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,71,71,71,71,71,74,74,74,74,72,72,72,72,72,74,74,74,74,71,71,71,71,71,72,72,72,72,71,71,71,71,71
liber-communions-rand-00104,00218,3,13,13.0,69,69,69,69,67,67,67,67,69,69,69,69,69,69,69,69,67,67,67,65,65,65,65,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,71,71,71,71,72,72,72,72,69,69,69,69
liber-communions-rand-00105,00241,0,18,18.0,69,69,69,67,67,67,69,69,69,67,67,64,64,64,65,65,65,67,67,67,69,69,69,69,69,67,67,67,67,67,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
liber-communions-rand-00106,00241,1,15,15.0,72,72,72,72,74,74,74,74,74,74,72,72,72,72,72,72,72,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,72,72,72,69,69,69,69
liber-communions-rand-00107,00241,2,7,7.0,67,67,67,67,67,67,67,69,69,69,69,69,69,69,72,72,72,72,72,72,72,71,71,71,71,71,71,71,72,72,72,72,72,72,72,69,69,69,69,69,69,69,71,71,71,71,71,71,71,71
