contour_id,song_id,phrase_num,phrase_length,phrase_duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
liber-introits-00080,00061,6,9,9.0,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,72,72,72,72,72,72,69,69,69,69,69,67,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,67
liber-introits-00081,00061,7,18,18.0,65,65,65,67,67,67,64,64,64,65,65,65,65,65,67,67,67,69,69,69,65,65,67,67,67,65,65,65,64,64,62,62,62,64,64,64,65,65,65,64,64,65,65,65,64,64,64,62,62,62
liber-introits-00082,00061,8,8,8.0,69,69,69,69,69,69,69,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,69,69,69,69,69,69,65,65,65,65,65,65,62,62,62,62,62,62,62
liber-introits-00083,00061,9,17,17.0,65,65,65,67,67,67,64,64,64,65,65,65,67,67,67,69,69,69,65,65,65,67,67,67,65,65,64,64,64,62,62,62,64,64,64,65,65,65,64,64,64,65,65,65,64,64,64,62,62,62
liber-introits-00084,00061,10,14,14.0,65,65,65,65,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,72,69,69,69,69,69,69,69,67,67,67,67,67,67,67,69,69,69,69
liber-introits-00085,00061,11,16,16.0,67,67,67,67,65,65,65,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,69,69,69,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,62,62,62,62
liber-introits-00086,00061,12,6,6.0,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
liber-introits-00087,00061,13,13,13.0,69,69,69,69,69,69,69,69,72,72,72,72,69,69,69,69,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,62,62,62,62,60,60,60,60,62,62,62,62,65,65,65,65
liber-introits-00088,00072,0,15,15.0,67,67,67,67,74,74,74,74,74,74,74,74,74,74,76,76,76,74,74,74,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,72,72,72,72,76,76,76,74,74,74,74,74,74,74
liber-introits-00089,00072,1,20,20.0,67,67,67,74,74,74,74,74,76,76,74,74,74,72,72,71,71,71,69,69,72,72,72,72,72,74,74,72,72,72,72,72,72,72,72,74,74,72,72,72,72,72,67,67,67,69,69,67,67,67
liber-introits-00090,00072,2,10,10.0,67,67,67,67,67,69,69,69,69,69,72,72,72,72,72,71,71,71,71,71,74,74,74,74,74,76,76,76,76,76,77,77,77,77,77,74,74,74,74,74,72,72,72,72,72,72,72,72,72,72
liber-introits-00091,00072,3,20,20.0,72,72,72,72,72,74,74,74,72,72,76,76,76,74,74,72,72,72,71,71,72,72,72,72,72,72,72,72,72,72,69,69,72,72,72,71,71,72,72,72,71,71,69,69,69,71,71,69,69,69
liber-introits-00092,00072,4,22,22.0,72,72,72,71,71,72,72,72,72,76,76,76,74,74,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,71,71,72,72,72,71,71,69,69,71,71,69,69,69
liber-introits-00093,00072,5,20,20.0,72,72,72,76,76,74,74,74,67,67,72,72,72,72,72,72,72,72,72,72,72,72,72,69,69,69,69,69,69,69,72,72,69,69,69,71,71,72,72,72,67,67,69,69,69,67,67,67,67,67
liber-introits-00101,00074,3,19,19.0,65,65,65,67,67,67,67,67,69,69,69,72,72,69,69,69,67,67,67,69,69,67,67,67,65,65,69,69,69,67,67,72,72,72,72,72,72,69,69,69,69,69,71,71,69,69,69,69,69,69
liber-introits-00102,00074,4,14,14.0,65,65,65,65,67,67,67,65,65,65,65,67,67,67,65,65,65,65,65,65,65,67,67,67,67,67,67,67,69,69,69,69,72,72,72,69,69,69,69,67,67,67,69,69,69,69,67,67,67,67
liber-introits-00106,00074,8,14,14.0,65,65,65,65,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,72,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,69,69,69,69
liber-introits-00107,00074,9,15,15.0,67,67,67,67,65,65,65,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,72,69,69,69,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65,62,62,62,62
liber-introits-00111,00079,1,17,17.0,69,69,69,72,72,72,72,72,72,69,69,69,69,69,69,67,67,67,69,69,69,71,71,71,72,72,72,72,72,71,71,71,72,72,72,74,74,74,72,72,72,74,74,74,74,74,74,72,72,72
liber-introits-00112,00079,2,17,17.0,65,65,65,69,69,69,70,70,70,69,69,69,67,67,67,72,72,72,72,72,72,69,69,69,69,69,67,67,67,65,65,65,69,69,69,67,67,67,65,65,65,67,67,67,65,65,65,65,65,65
liber-introits-00113,00079,3,12,12.0,65,65,65,65,65,67,67,67,67,69,69,69,69,69,69,69,69,71,71,71,71,72,72,72,72,67,67,67,67,65,65,65,65,67,67,67,67,65,65,65,65,62,62,62,62,62,62,62,62,62
liber-introits-00114,00079,4,20,20.0,62,62,62,65,65,64,64,64,65,65,67,67,67,67,67,65,65,65,67,67,65,65,65,62,62,62,62,64,64,64,65,65,60,60,60,64,64,62,62,62,62,62,64,64,64,62,62,62,62,62
liber-introits-00115,00079,5,14,14.0,65,65,65,65,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,69,69,69,69
liber-introits-00116,00079,6,11,11.0,67,67,67,67,67,65,65,65,65,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
liber-introits-00117,00079,7,12,12.0,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,72,69,69,69,69,67,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,62,62,62,62,62
liber-introits-00120,00115,0,6,6.0,65,65,65,65,65,65,65,65,65,69,69,69,69,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,74,74,72,72,72,72,72,72,72,72,72
liber-introits-00121,00115,1,17,17.0,72,72,72,72,72,72,72,72,72,74,74,74,72,72,72,69,69,69,71,71,71,72,72,72,72,72,72,72,72,74,74,74,76,76,76,74,74,74,72,72,72,74,74,74,74,74,74,72,72,72
liber-introits-00122,00115,2,12,12.0,72,72,72,72,72,74,74,74,74,76,76,76,76,74,74,74,74,76,76,76,76,72,72,72,72,72,72,72,72,76,76,76,76,74,74,74,74,72,72,72,72,74,74,74,74,72,72,72,72,72
liber-introits-00123,00115,3,14,14.0,69,69,69,69,65,65,65,69,69,69,69,72,72,72,72,72,72,72,74,74,74,76,76,76,76,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,72,72,72,72,72,72,72,72
liber-introits-00124,00115,4,7,7.0,72,72,72,72,72,72,72,67,67,67,67,67,67,67,69,69,69,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,74,72,72,72,72,72,72,72,72
liber-introits-00125,00115,5,20,20.0,72,72,72,74,74,72,72,72,72,72,67,67,67,69,69,72,72,72,72,72,74,74,74,72,72,72,72,72,72,72,74,74,76,76,76,72,72,69,69,69,72,72,72,72,72,69,69,72,72,72
liber-introits-00126,00115,6,14,14.0,65,65,65,65,67,67,67,69,69,69,69,69,69,69,72,72,72,72,72,72,72,69,69,69,69,67,67,67,67,67,67,67,69,69,69,72,72,72,72,69,69,69,72,72,72,72,65,65,65,65
liber-introits-00127,00115,7,10,10.0,65,65,65,65,65,69,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
liber-introits-00128,00115,8,10,10.0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,74,74,74,74,72,72,72,72,72,72,72,72,72,72
liber-introits-00129,00115,9,19,19.0,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,72,72,72
liber-introits-00130,00115,10,13,13.0,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,71,71,71,71,72,72,72,72,69,69,69,69
liber-introits-00131,00115,11,5,5.0,65,65,65,65,65,65,65,65,65,65,69,69,69,69,69,69,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
liber-introits-00132,00115,12,6,6.0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,74,74,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,69,69,69,69,69,69,69,69,69
liber-introits-00133,00123,0,11,11.0,64,64,64,64,64,64,64,64,64,65,65,65,65,65,62,62,62,62,67,67,67,67,67,64,64,64,64,64,64,64,64,64,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69
