id,mode,siglum,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
chant_188154,7,D-KNd 1161,,,,,,,,,74.0,74.0,76.0,74.0,72,71,74,67.0,67.0,74.0,74.0,74.0,74.0,72.0,71.0,74.0,74.0,76.0,74.0,72,74,71
chant_188156,7,CH-Fco 2,,,,,,,,,74.0,74.0,76.0,74.0,72,72,74,67.0,67.0,74.0,74.0,74.0,74.0,72.0,71.0,74.0,74.0,76.0,74.0,74,72,74
chant_188160,7,CDN-Hsmu M2149.L4,,,,,,,,,74.0,74.0,76.0,74.0,72,71,74,67.0,67.0,74.0,74.0,74.0,74.0,72.0,71.0,74.0,74.0,76.0,74.0,72,74,71
chant_188161,7,A-Wn 1799**,,,,,,,,,74.0,74.0,76.0,74.0,72,71,74,67.0,67.0,74.0,74.0,74.0,74.0,72.0,71.0,74.0,74.0,76.0,74.0,72,74,71
chant_188324,1,NL-Uu 406,,,,,,,69.0,69.0,69.0,67.0,65.0,62.0,65,67,65,62.0,60.0,65.0,67.0,65.0,67.0,64.0,65.0,65.0,60.0,62.0,64.0,65,60,62
chant_188370,1,F-Pn lat. 12044,,,,,,,,69.0,69.0,67.0,65.0,67.0,69,67,65,62.0,60.0,65.0,67.0,69.0,70.0,67.0,69.0,67.0,64.0,65.0,67.0,69,67,65
chant_188372,1,CH-E 611,,,,,,,,69.0,69.0,69.0,67.0,65.0,67,69,67,62.0,60.0,65.0,67.0,69.0,72.0,71.0,67.0,69.0,69.0,64.0,65.0,67,69,67
chant_188484,4,A-Wn 1799**,,,,,,,,69.0,67.0,69.0,72.0,69.0,67,65,64,65.0,64.0,62.0,65.0,65.0,64.0,65.0,67.0,65.0,67.0,69.0,67.0,65,64,64
chant_188530,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,65.0,67.0,67.0,69.0,72.0,72.0,71.0,72.0,74.0,72.0,69.0,67,67,67
chant_188565,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,65.0,67.0,67.0,69.0,72.0,72.0,71.0,72.0,74.0,69.0,67.0,69,67,67
chant_188650,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,64.0,65.0,67.0,67.0,69.0,72.0,72.0,72.0,72.0,74.0,72.0,69.0,67,69,67
chant_188689,8,F-Pn lat. 12044,,,,,,,,,72.0,72.0,71.0,72.0,69,67,69,65.0,65.0,67.0,67.0,69.0,72.0,72.0,72.0,71.0,72.0,74.0,69.0,69,67,67
chant_188782,4,CH-E 611,,,,,,,,,69.0,67.0,69.0,72.0,67,64,62,60.0,62.0,65.0,64.0,64.0,65.0,67.0,67.0,67.0,69.0,67.0,67.0,67,67,65
chant_188787,4,F-Pn lat. 12044,,,,,,,69.0,67.0,69.0,71.0,69.0,67.0,65,64,64,65.0,64.0,62.0,64.0,64.0,64.0,67.0,69.0,69.0,69.0,71.0,69.0,69,69,67
chant_188885,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,67.0,67.0,65.0,62.0,64.0,65.0,67.0,69.0,69.0,67.0,67,69,67
chant_188907,1,CH-E 611,,,,,,,,69.0,69.0,67.0,65.0,67.0,67,69,67,65.0,67.0,69.0,67.0,69.0,65.0,67.0,65.0,65.0,64.0,65.0,67.0,65,64,62
chant_188951,1,CH-Fco 2,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,65.0,67.0,69.0,69.0,65.0,67.0,65.0,65.0,64.0,65.0,67.0,65.0,64,62,62
chant_188957,1,F-Pn lat. 12044,,,,,,,,69.0,69.0,69.0,69.0,67.0,67,69,67,65.0,67.0,69.0,69.0,65.0,69.0,67.0,67.0,64.0,65.0,67.0,65.0,64,62,62
chant_189139,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,72.0,72,71,72
chant_189159,8,CH-Fco 2,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,72.0,72,71,72
chant_189245,8,US-Cai 1911.142b,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,72.0,72,71,72
chant_189507,4,CH-Fco 2,,,,,,,,,,69.0,67.0,69.0,71,67,64,67.0,67.0,69.0,69.0,67.0,69.0,71.0,67.0,69.0,69.0,64.0,64.0,69,67,67
chant_189653,5,CH-E 611,,,,,,,,,,72.0,72.0,74.0,71,72,69,65.0,69.0,72.0,72.0,74.0,72.0,72.0,69.0,67.0,69.0,72.0,74.0,72,72,74
chant_189654,5,A-Wn 1799**,,,,,,,,,,72.0,72.0,74.0,71,72,69,65.0,69.0,67.0,72.0,72.0,74.0,72.0,72.0,69.0,67.0,69.0,72.0,74,72,72
chant_189658,5,F-Pn lat. 12044,,,,,,,,,72.0,72.0,74.0,72.0,72,69,72,65.0,69.0,72.0,72.0,74.0,72.0,72.0,69.0,67.0,72.0,72.0,74.0,72,72,74
chant_189767,3,F-Pn lat. 15181,,,,,,72.0,72.0,72.0,71.0,69.0,71.0,69.0,67,67,69,64.0,62.0,67.0,69.0,72.0,71.0,72.0,72.0,72.0,72.0,71.0,69.0,67,67,67
chant_190083,4,F-Pn lat. 12044,,,,,,,69.0,67.0,69.0,71.0,69.0,67.0,65,64,64,60.0,62.0,64.0,64.0,64.0,62.0,62.0,60.0,64.0,62.0,64.0,65.0,67,65,64
chant_190270,2,F-Pn lat. 12044,,,,,,,,,,65.0,65.0,65.0,64,60,62,62.0,62.0,60.0,57.0,60.0,62.0,62.0,64.0,65.0,64.0,62.0,60.0,62,62,62
chant_190283,4,F-Pn lat. 12044,,,,,,,69.0,67.0,69.0,71.0,69.0,67.0,65,64,64,64.0,67.0,67.0,69.0,67.0,64.0,62.0,67.0,69.0,69.0,71.0,69.0,67,67,69
chant_190307,1,F-Pn lat. 12044,,,,,,,69.0,69.0,67.0,65.0,67.0,67.0,65,64,62,62.0,65.0,62.0,65.0,62.0,65.0,62.0,62.0,60.0,62.0,65.0,62.0,64,65,64
chant_190482,4,F-Pn lat. 15181,,,,,,,,69.0,67.0,69.0,71.0,69.0,67,65,64,62.0,64.0,65.0,67.0,67.0,65.0,62.0,60.0,65.0,67.0,69.0,70.0,69,69,67
chant_190612,2,NL-Uu 406,,,,,,,,,72.0,72.0,72.0,69.0,72,69,67,62.0,62.0,60.0,62.0,62.0,62.0,65.0,65.0,64.0,62.0,62.0,65.0,62,60,62
chant_191009,7,CH-Fco 2,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,74.0,74.0,71.0,74.0,76.0,74.0,74.0,71.0,72.0,74.0,72.0,69,67,67
chant_191037,7,F-Pn lat. 12044,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,74.0,74.0,71.0,74.0,76.0,74.0,74.0,71.0,72.0,74.0,72.0,69,67,67
chant_191075,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,69.0,69.0,70.0,69.0,67.0,69.0,67.0,67.0,65.0,67.0,67.0,69,65,67
chant_191353,4,CH-Fco 2,,,,,,,,,,69.0,69.0,69.0,69,69,67,64.0,67.0,67.0,69.0,69.0,69.0,67.0,65.0,64.0,65.0,67.0,65.0,62,64,65
chant_191354,4,CH-E 611,,,,,,,,,,69.0,67.0,69.0,72,67,64,64.0,67.0,67.0,69.0,69.0,69.0,67.0,65.0,65.0,64.0,65.0,67.0,65,64,62
chant_191356,4,F-Pn lat. 12044,,,,,,,,,,69.0,69.0,69.0,69,69,67,64.0,67.0,67.0,69.0,69.0,69.0,67.0,65.0,65.0,64.0,65.0,67.0,65,64,62
chant_191490,2,CH-E 611,,,,,,,,,65.0,65.0,65.0,64.0,60,62,62,57.0,60.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,60.0,60.0,57.0,57,60,62
chant_191573,3,US-Cai 1911.142b,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,67.0,69.0,72.0,72.0,69.0,72.0,71.0,67.0,69.0,69.0,69.0,69,71,69
chant_191574,3,CDN-Hsmu M2149.L4,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,67.0,69.0,72.0,72.0,69.0,72.0,71.0,67.0,69.0,69.0,69.0,69,71,69
chant_191583,3,F-Pn lat. 15181,,,,,,,,,,72.0,72.0,72.0,69,72,71,67.0,67.0,69.0,72.0,72.0,69.0,72.0,71.0,69.0,69.0,71.0,69.0,67,65,64
chant_191591,3,CH-Fco 2,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,67.0,69.0,72.0,72.0,69.0,72.0,71.0,67.0,69.0,69.0,69.0,69,71,69
chant_191592,3,D-KNd 1161,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,67.0,69.0,72.0,72.0,69.0,72.0,71.0,67.0,69.0,69.0,69.0,69,71,69
chant_191597,3,A-Wn 1799**,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,67.0,69.0,72.0,72.0,69.0,72.0,71.0,67.0,69.0,69.0,69.0,69,71,69
chant_191598,3,CH-E 611,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,67.0,69.0,72.0,72.0,69.0,72.0,72.0,72.0,67.0,67.0,72.0,69,67,65
chant_191807,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,69.0,69.0,69.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,71,72,74
chant_191811,8,I-Ac 693,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,69.0,69.0,69.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,71,72,74
chant_191825,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,69.0,69.0,69.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,71,72,74
chant_191881,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,70.0,69.0,67.0,65.0,67.0,69.0,69.0,67.0,69,72,72
chant_191882,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,69.0,69.0,67.0,65.0,67.0,69.0,69.0,65.0,69,72,72
chant_191888,8,F-Pn lat. 12044,,,,,,,,,72.0,72.0,71.0,72.0,69,67,69,65.0,67.0,67.0,69.0,67.0,69.0,67.0,65.0,67.0,69.0,69.0,67.0,69,72,72
chant_191912,8,D-KNd 1161,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,71.0,69.0,67.0,65.0,67.0,69.0,69.0,67.0,69,72,72
chant_191953,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,69.0,67.0,65.0,67.0,69.0,69.0,67.0,72,72,71
chant_192074,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,69.0,72.0,69.0,69.0,67.0,65.0,67.0,69.0,67.0,67.0,67.0,71,72,74
chant_192076,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,69.0,69.0,67.0,65.0,67.0,69.0,67.0,67.0,67.0,71.0,72,74,74
chant_192079,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,69.0,69.0,67.0,65.0,67.0,69.0,67.0,67.0,67.0,71.0,72,74,74
chant_192134,7,CH-E 611,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,71.0,74.0,76.0,74.0,74.0,74.0,76.0,74.0,72.0,72.0,71.0,72,69,67
chant_192181,1,A-Wn 1799**,,,,,,,,,69.0,69.0,67.0,65.0,67,69,65,62.0,62.0,60.0,62.0,65.0,64.0,65.0,67.0,65.0,64.0,62.0,62.0,60,65,67
chant_192319,1,CH-Fco 2,,,,,,69.0,69.0,67.0,65.0,67.0,69.0,67.0,65,64,62,60.0,62.0,65.0,67.0,65.0,65.0,64.0,62.0,60.0,62.0,62.0,62.0,62,60,65
chant_192323,1,CH-E 611,,,,,69.0,69.0,69.0,67.0,65.0,67.0,69.0,67.0,65,64,62,60.0,62.0,65.0,65.0,67.0,65.0,62.0,60.0,62.0,62.0,62.0,60.0,65,67,69
chant_192325,1,CDN-Hsmu M2149.L4,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,65.0,67.0,65.0,62.0,60.0,62.0,62.0,62.0,60.0,65.0,67,69,69
chant_192327,1,A-Wn 1799**,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,65.0,67.0,65.0,62.0,60.0,62.0,62.0,62.0,60.0,65.0,67,69,69
chant_192340,1,F-Pn lat. 12044,,,,,,,69.0,69.0,67.0,65.0,67.0,67.0,65,64,62,60.0,62.0,65.0,67.0,65.0,62.0,60.0,62.0,62.0,62.0,60.0,65.0,67,69,69
chant_192341,1,US-Cai 1911.142b,,,,,,69.0,69.0,67.0,65.0,67.0,69.0,67.0,65,64,62,60.0,62.0,65.0,67.0,65.0,62.0,60.0,62.0,62.0,62.0,60.0,65.0,67,69,69
chant_192674,5,NL-Uu 406,,,,,,,,,72.0,72.0,72.0,74.0,71,72,69,69.0,67.0,65.0,65.0,65.0,69.0,69.0,72.0,72.0,74.0,72.0,74.0,74,77,72
chant_192675,5,NL-Uu 406,,,,,,,,,,72.0,72.0,74.0,71,72,69,69.0,67.0,65.0,65.0,65.0,69.0,72.0,72.0,72.0,74.0,72.0,74.0,74,77,72
chant_192693,1,CH-E 611,,,,,,,,,,69.0,67.0,65.0,67,69,67,65.0,60.0,62.0,62.0,69.0,72.0,69.0,69.0,67.0,69.0,67.0,65.0,67,69,69
chant_192835,2,F-Pn lat. 12044,,,,,,,,,,65.0,65.0,65.0,64,60,62,60.0,62.0,65.0,65.0,65.0,65.0,64.0,62.0,60.0,65.0,65.0,67.0,69,67,69
chant_192842,2,CH-Fco 2,,,,,,,,,,65.0,65.0,65.0,64,60,62,65.0,65.0,64.0,62.0,65.0,65.0,65.0,64.0,62.0,60.0,65.0,65.0,67,69,67
chant_193028,4,F-Pn lat. 12044,,,,,,,69.0,67.0,69.0,71.0,69.0,67.0,65,64,64,65.0,65.0,64.0,64.0,62.0,62.0,64.0,64.0,64.0,67.0,69.0,67.0,64,67,65
chant_193306,1,CH-E 611,,,,,,69.0,69.0,67.0,65.0,67.0,69.0,67.0,65,64,62,60.0,62.0,62.0,69.0,72.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,67,65,64
chant_193317,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,62.0,69.0,70.0,69.0,69.0,69.0,67.0,69.0,67.0,65.0,64,67,69
chant_193490,2,US-Cai 1911.142b,,,,,,,,,,65.0,65.0,65.0,64,60,62,60.0,62.0,65.0,65.0,64.0,65.0,67.0,65.0,64.0,62.0,64.0,62.0,60,60,65
chant_193778,6,CH-Fco 2,,,,,,,,,69.0,69.0,65.0,67.0,69,67,65,65.0,65.0,65.0,65.0,65.0,65.0,64.0,67.0,67.0,69.0,65.0,64.0,62,60,65
chant_193786,6,F-Pn lat. 12044,,,,,,,,,69.0,69.0,65.0,67.0,69,67,65,65.0,65.0,65.0,65.0,65.0,65.0,64.0,67.0,67.0,69.0,64.0,65.0,62,60,60
chant_193929,5,US-Cai 1911.142b,,,,,,,,,,72.0,72.0,74.0,71,72,69,70.0,69.0,67.0,69.0,69.0,67.0,65.0,65.0,65.0,69.0,72.0,74.0,77,76,74
chant_193933,5,F-Pn lat. 15181,,,,,,,,,,72.0,72.0,74.0,71,72,69,70.0,67.0,71.0,69.0,67.0,65.0,65.0,69.0,69.0,67.0,72.0,74.0,77,76,74
chant_194031,8,CDN-Hsmu M2149.L4,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,62.0,65.0,67.0,67.0,69.0,67.0,67.0,67.0,67.0,64.0,65,67,69
chant_194033,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,62.0,65.0,64.0,65.0,67.0,67.0,69.0,67.0,67.0,67.0,67.0,67,64,65
chant_194038,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,65.0,62.0,65.0,67.0,67.0,69.0,67.0,67.0,67.0,67.0,62,65,67
chant_194043,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,65.0,65.0,67.0,67.0,69.0,67.0,67.0,67.0,65.0,64.0,65.0,67,69,65
chant_194044,8,D-KNd 1161,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,62.0,65.0,67.0,67.0,69.0,67.0,67.0,67.0,67.0,64.0,65.0,67,69,65
chant_194054,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,62.0,65.0,67.0,67.0,69.0,67.0,67.0,67.0,67.0,64.0,65,67,69
chant_194075,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,69.0,69.0,70.0,69.0,67.0,69.0,69.0,67.0,64.0,65.0,67.0,65,64,62
chant_194081,1,CH-Fco 2,,,,,,,,,69.0,69.0,67.0,69.0,67,69,71,62.0,69.0,69.0,72.0,69.0,67.0,69.0,69.0,67.0,64.0,65.0,67.0,65,64,62
chant_194135,1,CH-E 611,,,,,,,69.0,69.0,69.0,67.0,65.0,67.0,69,67,69,62.0,69.0,69.0,72.0,69.0,67.0,69.0,69.0,69.0,67.0,64.0,65.0,67,65,64
chant_194137,1,F-Pn lat. 15181,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,67.0,69.0,70.0,69.0,67.0,69.0,69.0,67.0,64.0,65.0,67.0,65,64,62
chant_194140,1,US-Cai 1911.142b,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,69.0,69.0,72.0,69.0,67.0,67.0,69.0,69.0,67.0,64.0,65.0,67,65,64
chant_194244,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,65.0,62.0,64.0,65.0,65.0,69.0,69.0,67.0,67.0,67.0,69,67,69
chant_194669,2,CDN-Hsmu M2149.L4,,,,,,,,,,65.0,65.0,65.0,64,60,62,65.0,65.0,64.0,62.0,62.0,65.0,60.0,62.0,65.0,65.0,65.0,65.0,65,67,65
chant_194670,2,CH-Fco 2,,,,,,,,,,65.0,65.0,65.0,64,60,62,65.0,65.0,65.0,64.0,62.0,62.0,64.0,65.0,60.0,62.0,65.0,65.0,65,65,65
chant_194672,2,F-Pn lat. 12044,,,,,,,,,,65.0,65.0,65.0,64,60,62,65.0,65.0,64.0,62.0,62.0,65.0,60.0,62.0,65.0,65.0,65.0,65.0,64,62,62
chant_194676,2,CH-E 611,,,,,,,,,65.0,65.0,65.0,64.0,60,62,62,65.0,65.0,64.0,62.0,62.0,65.0,60.0,62.0,65.0,65.0,65.0,65.0,65,65,64
chant_194680,2,D-KNd 1161,,,,,,,,,,65.0,65.0,65.0,64,60,62,65.0,65.0,64.0,62.0,62.0,65.0,60.0,62.0,65.0,65.0,65.0,65.0,67,65,64
chant_194681,2,A-Wn 1799**,,,,,,,,,,65.0,65.0,65.0,64,60,62,65.0,65.0,64.0,62.0,62.0,65.0,60.0,62.0,65.0,65.0,65.0,65.0,65,67,65
chant_194715,4,CH-Fco 2,,,,,,,,69.0,67.0,69.0,71.0,69.0,67,65,64,64.0,65.0,67.0,65.0,64.0,64.0,62.0,67.0,67.0,65.0,67.0,67.0,69,67,67
chant_194741,1,CH-Fco 2,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,62.0,69.0,70.0,69.0,69.0,67.0,65.0,67.0,65.0,64.0,62,62,62
chant_194746,1,F-Pn lat. 12044,,,,,,,69.0,69.0,67.0,65.0,67.0,67.0,65,64,62,62.0,65.0,62.0,60.0,62.0,65.0,62.0,64.0,62.0,60.0,62.0,65.0,67,69,69
chant_194821,4,CH-E 611,,,,,,,69.0,67.0,69.0,72.0,67.0,64.0,65,64,62,60.0,62.0,64.0,64.0,64.0,64.0,65.0,62.0,60.0,62.0,62.0,67.0,65,64,64
chant_194911,1,CDN-Hsmu M2149.L4,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,62.0,64.0,65.0,64.0,62.0,64.0,62.0,60.0,62.0,65.0,64,65,64
chant_194913,1,D-KNd 1161,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,62.0,64.0,65.0,64.0,62.0,64.0,62.0,60.0,62.0,65.0,64,65,64
chant_194914,1,A-Wn 1799**,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,62.0,64.0,65.0,64.0,62.0,64.0,62.0,60.0,62.0,65.0,64,65,64
chant_194923,8,NL-Uu 406,,,,,,,,,72.0,72.0,71.0,72.0,71,69,67,65.0,67.0,67.0,65.0,69.0,72.0,72.0,67.0,69.0,65.0,69.0,67.0,67,67,67
chant_194950,8,CDN-Hsmu M2149.L4,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,72.0,71.0,69.0,67.0,69.0,67.0,65.0,69,72,72
chant_194951,8,CH-E 611,,,,,,,,72.0,72.0,71.0,72.0,69.0,67,69,67,65.0,67.0,67.0,69.0,72.0,72.0,71.0,69.0,67.0,69.0,67.0,67.0,74,76,72
chant_194952,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,72.0,71.0,69.0,67.0,69.0,67.0,65.0,69,72,72
chant_194958,8,D-KNd 1161,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,72.0,71.0,69.0,67.0,69.0,67.0,65.0,69,72,74
chant_194961,8,NL-Uu 406,,,,,,,,,72.0,72.0,71.0,72.0,71,69,67,65.0,67.0,67.0,69.0,72.0,72.0,71.0,69.0,67.0,69.0,67.0,67.0,74,76,74
chant_194975,8,D-KNd 1161,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,71.0,69.0,67.0,69.0,67.0,65.0,67.0,69,69,67
chant_194977,8,NL-Uu 406,,,,,,,,,72.0,72.0,71.0,72.0,71,69,67,65.0,67.0,67.0,69.0,72.0,67.0,69.0,67.0,65.0,67.0,69.0,69.0,67,67,67
chant_194978,8,CDN-Hsmu M2149.L4,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,71.0,69.0,67.0,69.0,67.0,65.0,67.0,69,69,67
chant_194979,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,71.0,69.0,67.0,69.0,67.0,65.0,67.0,69,69,67
chant_195169,5,CH-E 611,,,,,,,,,,72.0,72.0,74.0,71,72,69,69.0,65.0,69.0,72.0,74.0,72.0,74.0,71.0,72.0,77.0,77.0,77.0,77,76,74
chant_195257,1,CH-Fco 2,,,,,,,69.0,69.0,67.0,65.0,67.0,67.0,65,64,62,60.0,62.0,62.0,60.0,65.0,64.0,62.0,62.0,60.0,65.0,67.0,69.0,70,67,69
chant_195269,6,CH-E 611,,,,,,,,,69.0,69.0,65.0,67.0,69,67,65,62.0,65.0,65.0,65.0,69.0,71.0,72.0,69.0,71.0,69.0,67.0,65.0,65,67,69
chant_196099,1,D-KNd 1161,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,62.0,65.0,64.0,65.0,67.0,65.0,64.0,62.0,62.0,62,60,65
chant_196101,1,F-Pn lat. 12044,,,,,,,,69.0,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,62.0,64.0,65.0,67.0,65.0,64.0,62.0,62.0,62.0,60,65,67
chant_196307,1,A-Wn 1799**,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,60.0,65.0,64.0,65.0,64.0,62.0,64.0,62.0,62.0,60,62,64
chant_196312,1,CDN-Hsmu M2149.L4,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,60.0,65.0,64.0,65.0,64.0,62.0,64.0,62.0,62.0,60,62,64
chant_196316,1,F-Pn lat. 15181,,,,,,,69.0,69.0,67.0,65.0,67.0,67.0,65,64,62,62.0,60.0,60.0,65.0,64.0,65.0,64.0,62.0,62.0,62.0,64.0,62.0,60,62,64
chant_196321,1,D-KNd 1161,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,60.0,64.0,64.0,65.0,64.0,62.0,64.0,62.0,62.0,60,62,64
chant_196322,1,CH-E 611,,,,,,,,,,69.0,69.0,67.0,65,67,69,62.0,60.0,60.0,65.0,64.0,62.0,65.0,62.0,62.0,60.0,62.0,65.0,67,67,67
chant_196337,1,A-Wn 1799**,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,60.0,65.0,64.0,65.0,64.0,62.0,64.0,62.0,62.0,60,62,64
chant_196388,2,CH-Fco 2,,,,,,,,,,65.0,65.0,65.0,64,60,62,62.0,65.0,65.0,65.0,65.0,64.0,62.0,64.0,62.0,60.0,65.0,67.0,69,67,65
chant_196416,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,72.0,69.0,69.0,67.0,69.0,69.0,71.0,67.0,67.0,67.0,67,69,67
chant_196554,8,CH-E 611,,,,,,,,72.0,72.0,71.0,72.0,69.0,67,69,67,65.0,67.0,69.0,65.0,65.0,65.0,62.0,65.0,65.0,67.0,69.0,65.0,67,67,69
chant_196745,4,CH-E 611,,,,,,,,,,69.0,67.0,69.0,72,67,64,65.0,65.0,65.0,65.0,65.0,67.0,65.0,67.0,67.0,65.0,65.0,64.0,62,64,65
chant_196747,4,F-Pn lat. 12044,,,,,,69.0,67.0,69.0,71.0,69.0,67.0,65.0,64,64,62,60.0,62.0,65.0,65.0,64.0,65.0,67.0,64.0,65.0,67.0,67.0,65.0,64,62,64
chant_197126,7,CH-Fco 2,,,,,,,,,74.0,74.0,76.0,74.0,72,72,74,67.0,67.0,74.0,74.0,72.0,72.0,71.0,72.0,74.0,72.0,74.0,74.0,76,77,76
chant_197318,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,69.0,67.0,65.0,67,69,65
chant_197530,3,CDN-Hsmu M2149.L4,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,69.0,72.0,72.0,72.0,72.0,72.0,71.0,69.0,71.0,71.0,69.0,67,67,67
chant_197543,4,CH-Fco 2,,,,,,,,,,69.0,67.0,69.0,71,67,64,64.0,64.0,62.0,64.0,67.0,67.0,67.0,71.0,69.0,67.0,69.0,71.0,67,69,69
chant_197568,3,D-KNd 1161,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,65.0,67.0,69.0,72.0,72.0,72.0,72.0,72.0,71.0,69.0,71.0,71.0,69,69,67
chant_197859,4,CH-Fco 2,,,,,,,69.0,69.0,67.0,67.0,69.0,71.0,69,67,64,65.0,65.0,62.0,60.0,62.0,65.0,62.0,62.0,65.0,65.0,64.0,65.0,67,69,65
chant_197860,1,CDN-Hsmu M2149.L4,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,65.0,60.0,62.0,62.0,69.0,71.0,69.0,69.0,67.0,65.0,67.0,69,69,67
